ITEM: TIMESTEP
200
ITEM: NUMBER OF ATOMS
10206
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 5.3240940000000002e+01
0.0000000000000000e+00 5.3240940000000002e+01
0.0000000000000000e+00 5.3240940000000002e+01
ITEM: ATOMS id type xs ys zs
3 1 0.0266659 0.0248174 0.0308923
4 1 0.079801 0.0292899 0.0317102
5 1 0.0271714 0.0829901 0.0316156
6 1 0.0796015 0.0812543 0.0278359
8 1 0.0851614 0.0261608 0.0787524
9 1 0.0252548 0.0820336 0.0767531
10 1 0.0812834 0.0837891 0.0773688
29 1 0.0565306 0.109846 0.00197148
6806 2 0.0568298 -0.000274748 0.0547416
6808 2 0.00192867 0.0535308 0.053635
6809 2 0.112305 0.00284572 0.00130902
6812 2 0.11056 0.0541258 0.0524281
6817 2 0.00186004 0.112981 -0.000191482
6818 2 0.0532965 0.1113 0.0537699
6821 2 0.111486 0.110659 0.00145078
7 1 0.0273011 0.0243083 0.0747807
85 1 0.0584721 0.0038526 0.110289
88 1 0.0831462 0.0293749 0.142222
89 1 0.0289989 0.0860366 0.143114
90 1 0.0861273 0.0878171 0.143291
95 1 0.106808 0.0593417 0.107912
113 1 0.054237 0.11328 0.110395
6842 2 0.0508264 0.00357288 0.164149
6843 2 0.0559328 0.0543068 0.114418
6845 2 0.111833 0.00112613 0.111974
6854 2 0.0552912 0.111907 0.167749
6857 2 0.112451 0.111265 0.113585
9727 3 0.0280552 0.0304517 0.143575
87 1 0.0826274 0.085539 0.188732
91 1 0.0259216 0.0282162 0.193803
92 1 0.0811635 0.0297539 0.19014
93 1 0.030698 0.0825656 0.192793
179 1 0.110583 0.0586273 0.221982
197 1 0.0595062 0.112068 0.2236
6848 2 0.111943 0.0541045 0.164542
6879 2 0.0527512 0.0546958 0.225479
6881 2 0.110332 0.000882011 0.222113
6893 2 0.111686 0.112306 0.223473
9733 3 0.0275173 0.0269065 0.253782
171 1 0.0836884 0.0844884 0.304681
172 1 0.0860364 0.0289447 0.252927
173 1 0.0269531 0.0860874 0.253338
174 1 0.079327 0.0814635 0.257049
175 1 0.0254459 0.027568 0.303956
176 1 0.0828056 0.0303184 0.302602
177 1 0.0311209 0.0828396 0.29966
2270 1 0.00565267 0.0546138 0.335043
2280 1 0.108331 0.0578038 0.332981
6880 2 0.00371528 0.05486 0.274613
6884 2 0.110519 0.0580875 0.2795
6890 2 0.0545619 0.113595 0.276477
7779 2 0.0569182 0.0564912 0.332638
2271 1 0.0313429 0.0311168 0.364439
2272 1 0.082733 0.0265015 0.36636
2273 1 0.0285725 0.0851291 0.365779
2274 1 0.0826292 0.0821908 0.365685
2276 1 0.0825025 0.0263077 0.41499
2297 1 0.0566077 0.108613 0.336552
7777 2 0.00164711 0.000989371 0.333408
7778 2 0.0553663 0.00131012 0.390692
7780 2 4.83528e-05 0.0555468 0.386051
7784 2 0.1128 0.0559392 0.387333
7789 2 0.00145405 0.113702 0.33416
7790 2 0.0543246 0.112418 0.390258
7793 2 0.112338 0.112057 0.332158
2275 1 0.0301931 0.0310014 0.413658
2277 1 0.0230218 0.0834366 0.413093
2278 1 0.0793318 0.0806997 0.414194
2354 1 -0.00396324 0.0599446 0.445499
2356 1 0.0829831 0.0275389 0.475322
2357 1 0.030221 0.0826787 0.476398
2358 1 0.0855854 0.0856183 0.477959
2363 1 0.11069 0.0596406 0.447856
2381 1 0.0484946 0.112577 0.446478
7813 2 0.00230276 0.00279523 0.446315
7814 2 0.0508404 0.00332691 0.498644
7815 2 0.055894 0.0541053 0.448324
7817 2 0.111356 0.0020279 0.445424
7820 2 0.115144 0.0529868 0.49804
7829 2 0.113138 0.117575 0.44575
9889 3 0.0270379 0.0285663 0.476022
2355 1 0.081113 0.0841053 0.523168
2359 1 0.0264106 0.0263552 0.523878
2360 1 0.0881238 0.024902 0.525517
2361 1 0.0280666 0.0837134 0.525003
2440 1 0.0859153 0.0252852 0.589879
2441 1 0.0290106 0.0831785 0.587554
2447 1 0.115045 0.051429 0.561835
2465 1 0.0569982 0.115811 0.552563
7816 2 0.00228436 0.0551364 0.499285
7826 2 0.055484 0.109757 0.497857
7851 2 0.056269 0.0526883 0.555441
7861 2 0.000659944 0.113048 0.557075
7865 2 0.114695 0.114422 0.559607
9895 3 0.0307704 0.0290369 0.586381
2439 1 0.0827074 0.0811369 0.640064
2442 1 0.0818065 0.0831674 0.587864
2443 1 0.0280981 0.0319073 0.635032
2444 1 0.0816005 0.0263249 0.639038
2445 1 0.0259979 0.0828503 0.635478
4548 1 0.115256 0.0615326 0.663454
4565 1 0.0509895 0.109209 0.670413
7850 2 0.0529617 0.00164582 0.611058
7852 2 0.00180588 0.0528138 0.60737
7856 2 0.112082 0.054423 0.612446
7862 2 0.053745 0.113446 0.610558
8765 2 0.112064 0.11047 0.668874
4539 1 0.028437 0.0287917 0.700955
4540 1 0.0859657 0.0289679 0.698902
4541 1 0.027301 0.0832074 0.699647
4542 1 0.0866145 0.0878678 0.698173
4544 1 0.0831499 0.0248459 0.742143
4545 1 0.0283696 0.0814358 0.744592
4546 1 0.0823184 0.0819983 0.748567
8751 2 0.0543292 0.0581339 0.668938
8752 2 -0.000894717 0.0550277 0.722731
8756 2 0.114493 0.0535544 0.721126
8761 2 0.00275104 0.112652 0.665789
8762 2 0.0542151 0.113743 0.719082
4543 1 0.0247014 0.0253691 0.744478
4621 1 0.0579478 0.00296768 0.77916
4622 1 -0.00508179 0.0579243 0.774773
4624 1 0.0852208 0.0265675 0.810626
4625 1 0.0278596 0.0801404 0.808083
4626 1 0.0812316 0.0835947 0.812204
4631 1 0.106548 0.051473 0.777752
4649 1 0.0551104 0.11713 0.784218
8787 2 0.0548355 0.0540769 0.778647
8798 2 0.055505 0.111084 0.834034
8801 2 0.113441 0.113033 0.779582
