ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
10206
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 5.3240940000000002e+01
0.0000000000000000e+00 5.3240940000000002e+01
0.0000000000000000e+00 5.3240940000000002e+01
ITEM: ATOMS id type xs ys zs
3 1 0.0292609 0.0284985 0.0273369
4 1 0.0838429 0.0273426 0.0273404
5 1 0.028005 0.0815365 0.0261579
6 1 0.0828053 0.0823821 0.0280729
8 1 0.0831213 0.0278412 0.0819953
9 1 0.0272665 0.0834375 0.0822524
10 1 0.0836862 0.0827693 0.0830594
29 1 0.0547963 0.11064 0.000859677
6806 2 0.0558819 0.000488233 0.056122
6808 2 0.000377022 0.0560055 0.0544547
6809 2 0.11202 0.00219645 0.000784021
6812 2 0.109336 0.0557618 0.0555755
6817 2 0.000499972 0.111413 0.000423171
6818 2 0.0558026 0.11105 0.0549337
6821 2 0.111301 0.109102 0.000412446
7 1 0.026925 0.0264514 0.0847098
85 1 0.0575485 0.000969611 0.109684
88 1 0.0832774 0.0247338 0.137927
89 1 0.0275406 0.0821615 0.140422
90 1 0.0819903 0.0829201 0.139012
95 1 0.112601 0.0543931 0.113114
113 1 0.0547803 0.110809 0.111499
6842 2 0.0545029 0.00145918 0.165411
6843 2 0.0577451 0.057176 0.111244
6845 2 0.109914 0.000273286 0.110338
6854 2 0.0557251 0.112051 0.166
6857 2 0.109807 0.110622 0.111938
9727 3 0.0281547 0.0280426 0.139371
87 1 0.0837501 0.0840608 0.193574
91 1 0.0291313 0.0264293 0.195537
92 1 0.0833429 0.026856 0.194878
93 1 0.0279647 0.0827697 0.19451
179 1 0.110499 0.0556001 0.221414
197 1 0.0563354 0.110307 0.222289
6848 2 0.111248 0.0558868 0.16707
6879 2 0.0570653 0.0559466 0.223406
6881 2 0.10968 0.000399035 0.222155
6893 2 0.110576 0.110842 0.222515
9733 3 0.0279093 0.0282728 0.249459
171 1 0.0835873 0.0832862 0.305331
172 1 0.082481 0.0272361 0.250709
173 1 0.0282482 0.0824153 0.250093
174 1 0.084039 0.0817656 0.25051
175 1 0.0271555 0.0283136 0.304839
176 1 0.0816383 0.0262493 0.305601
177 1 0.0280217 0.0824841 0.306155
2270 1 0.000652843 0.0552028 0.332108
2280 1 0.109448 0.0550126 0.333091
6880 2 0.00157458 0.0546898 0.278659
6884 2 0.111054 0.0569103 0.279246
6890 2 0.0565521 0.109818 0.276653
7779 2 0.0555441 0.0548548 0.332492
2271 1 0.0281926 0.0264313 0.360325
2272 1 0.0813547 0.0264405 0.361279
2273 1 0.0259328 0.0819424 0.361109
2274 1 0.0828228 0.0852041 0.362833
2276 1 0.0827722 0.0263733 0.416655
2297 1 0.0549608 0.11102 0.334283
7777 2 0.00184445 0.00104418 0.335281
7778 2 0.0552079 9.61854e-05 0.389384
7780 2 0.000200842 0.0545536 0.387861
7784 2 0.110914 0.0572201 0.387596
7789 2 0.0010821 0.110809 0.333452
7790 2 0.0548527 0.109328 0.390048
7793 2 0.111632 0.11237 0.333821
2275 1 0.0269627 0.028301 0.41737
2277 1 0.0276155 0.0829241 0.417082
2278 1 0.0826283 0.0822515 0.416769
2354 1 0.000645143 0.0569981 0.445006
2356 1 0.0824513 0.0274168 0.472029
2357 1 0.0292857 0.0813793 0.473355
2358 1 0.0824536 0.0820448 0.47333
2363 1 0.111241 0.0537842 0.444494
2381 1 0.0525306 0.111483 0.444477
7813 2 0.000235157 0.000775832 0.446217
7814 2 0.0544502 0.00106865 0.49969
7815 2 0.056434 0.0555168 0.446442
7817 2 0.111415 0.00106882 0.444865
7820 2 0.111375 0.0556186 0.499427
7829 2 0.11145 0.111881 0.44608
9889 3 0.0271017 0.026111 0.473146
2355 1 0.0826653 0.0834433 0.528
2359 1 0.0284651 0.0289559 0.52853
2360 1 0.0852678 0.0283025 0.527631
2361 1 0.0280998 0.0845011 0.527046
2440 1 0.0845011 0.0281115 0.581634
2441 1 0.0283744 0.0832228 0.582906
2447 1 0.111128 0.0566925 0.554992
2465 1 0.0543274 0.110787 0.555597
7816 2 0.000122162 0.054954 0.500394
7826 2 0.0561069 0.111261 0.50071
7851 2 0.0551248 0.0573729 0.553915
7861 2 0.00193009 0.11029 0.555926
7865 2 0.110553 0.112151 0.555648
9895 3 0.027879 0.0277972 0.582962
2439 1 0.0822835 0.0847788 0.638017
2442 1 0.0835634 0.0837791 0.583998
2443 1 0.0288843 0.0281611 0.637597
2444 1 0.0828885 0.0305417 0.639569
2445 1 0.0300028 0.0846438 0.639116
4548 1 0.110736 0.0541344 0.665442
4565 1 0.0572457 0.110595 0.665867
7850 2 0.0546172 0.000354145 0.611594
7852 2 5.46196e-05 0.0553503 0.610594
7856 2 0.111009 0.0550649 0.610912
7862 2 0.0555978 0.111739 0.611765
8765 2 0.111343 0.111685 0.666569
4539 1 0.0301118 0.0279056 0.694784
4540 1 0.0821854 0.0260463 0.693675
4541 1 0.0291284 0.0836473 0.695007
4542 1 0.0840269 0.082778 0.695748
4544 1 0.0816532 0.0270753 0.748324
4545 1 0.0288702 0.0833101 0.747907
4546 1 0.0836862 0.0828289 0.748607
8751 2 0.0547267 0.055216 0.668125
8752 2 0.0016649 0.0550151 0.722765
8756 2 0.110513 0.05605 0.720773
8761 2 0.00101484 0.111842 0.667078
8762 2 0.0561546 0.11128 0.722506
4543 1 0.0271835 0.0290984 0.750415
4621 1 0.056758 0.00144763 0.776974
4622 1 0.000104487 0.0561888 0.779202
4624 1 0.0839661 0.0269065 0.805737
4625 1 0.0291481 0.0831386 0.805677
4626 1 0.0831056 0.0811603 0.805575
4631 1 0.111774 0.0564564 0.777686
4649 1 0.0547417 0.111439 0.780863
8787 2 0.0547878 0.0563207 0.777463
8798 2 0.0555573 0.112054 0.830865
8801 2 0.110827 0.113295 0.779219
10051 3 0.0277665 0.02805 0.804173
4623 1 0.0840081 0.0836065 0.861737
4627 1 0.0280612 0.0272965 0.860027
4628 1 0.0825063 0.0284954 0.862964
4629 1 0.0290761 0.0820708 0.861914
4706 1 0.000362522 0.0560661 0.890393
4708 1 0.0830576 0.028624 0.916092
4710 1 0.0820532 0.0836031 0.914808
4715 1 0.111829 0.0555134 0.88765
4733 1 0.0556849 0.110697 0.888984
8786 2 0.0557002 0.00113394 0.83375
8788 2 0.000671156 0.0552092 0.833665
8792 2 0.112043 0.0548153 0.833833
8823 2 0.0558377 0.0547313 0.8886
8825 2 0.110501 0.000296839 0.890493
8833 2 0.000753368 0.110387 0.888055
8837 2 0.110976 0.113748 0.889089
10057 3 0.027431 0.0281063 0.916551
2 1 0.00143031 0.0553356 0.99978
12 1 0.110118 0.056328 0.998853
4707 1 0.082593 0.0825161 0.969705
4709 1 0.0297907 0.0830924 0.916805
4711 1 0.0284293 0.0284581 0.973499
4712 1 0.0823755 0.0279286 0.972752
4713 1 0.0281931 0.0825207 0.969976
6807 2 0.0541575 0.0555552 0.999036
8822 2 0.0552978 0.00186415 0.943296
8824 2 0.000699499 0.0558543 0.944233
8828 2 0.110164 0.0549282 0.945164
8834 2 0.0564617 0.109177 0.944371
30 1 0.000308747 0.166169 0.000482016
31 1 0.0834245 0.195354 0.082674
32 1 0.0830256 0.138521 0.0264033
33 1 0.0280559 0.19469 0.0277826
34 1 0.083113 0.193115 0.0273827
